game_name,type,aspect,mentions,sentiment_percentage
Far Cry 4,advantage,Difficulty,4,75.0
Far Cry 4,advantage,Level Design,4,75.0
Far Cry 4,advantage,Replayability,4,75.0
Far Cry 4,advantage,Graphics,3,66.67
Far Cry 5,advantage,Level Design,12,91.67
Far Cry 5,advantage,Characters,26,84.62
Far Cry 5,advantage,Gameplay,48,83.33
Far Cry 5,advantage,Performance,4,75.0
Far Cry 5,advantage,Story,53,71.7
Far Cry 5,advantage,Difficulty,6,66.67
Far Cry 5,advantage,Replayability,13,61.54
Far From Noise,advantage,Story,7,71.43
Far From Noise,disadvantage,Graphics,3,33.33
Farewell North,advantage,Gameplay,3,100.0
Farewell North,advantage,Story,6,100.0
Farewell North,advantage,Difficulty,3,100.0
Farthest Frontier,advantage,Difficulty,3,100.0
Farthest Frontier,advantage,Gameplay,4,75.0
Fast Fusion,advantage,Replayability,4,100.0
Fast Fusion,advantage,Performance,3,100.0
Fast Fusion,advantage,Gameplay,8,87.5
Fast Fusion,advantage,Graphics,7,85.71
Fast Fusion,advantage,Music & Sound,3,66.67
Fatal Fury: City of the Wolves,advantage,Performance,6,100.0
Fatal Fury: City of the Wolves,advantage,Story,10,90.0
Fatal Fury: City of the Wolves,advantage,Music & Sound,7,85.71
Fatal Fury: City of the Wolves,advantage,Graphics,14,85.71
Fatal Fury: City of the Wolves,advantage,Gameplay,41,85.37
Fatal Fury: City of the Wolves,advantage,Characters,16,81.25
Fatal Fury: City of the Wolves,advantage,Replayability,21,76.19
Fatal Fury: City of the Wolves,advantage,Difficulty,8,75.0
Fate/Samurai Remnant,advantage,Graphics,5,100.0
Fate/Samurai Remnant,advantage,Music & Sound,3,100.0
Fate/Samurai Remnant,advantage,Replayability,3,100.0
Fate/Samurai Remnant,advantage,Characters,17,94.12
Fate/Samurai Remnant,advantage,Story,39,87.18
Fate/Samurai Remnant,advantage,Difficulty,7,85.71
Fate/Samurai Remnant,advantage,Gameplay,36,83.33
Fate/Samurai Remnant,advantage,Performance,6,66.67
Fate/Stay Night Remastered,advantage,Story,7,100.0
Fate/Stay Night Remastered,advantage,Graphics,10,100.0
Fear The Spotlight,advantage,Difficulty,8,100.0
Fear The Spotlight,advantage,Story,23,86.96
Fear The Spotlight,advantage,Graphics,6,83.33
Fear The Spotlight,advantage,Characters,4,75.0
Fear The Spotlight,advantage,Gameplay,15,73.33
Fear The Spotlight,advantage,Music & Sound,3,66.67
Fell Seal: Arbiter's Mark,advantage,Graphics,3,100.0
Fell Seal: Arbiter's Mark,advantage,Music & Sound,4,100.0
Fell Seal: Arbiter's Mark,advantage,Characters,7,100.0
Fell Seal: Arbiter's Mark,advantage,Difficulty,7,85.71
Fell Seal: Arbiter's Mark,advantage,Gameplay,10,80.0
Fell Seal: Arbiter's Mark,advantage,Story,14,71.43
Fell Seal: Arbiter's Mark,advantage,Level Design,3,66.67
Fez,advantage,Graphics,8,100.0
Fez,advantage,Music & Sound,4,100.0
Fez,advantage,Gameplay,12,91.67
Fez,advantage,Level Design,5,80.0
Fez,advantage,Difficulty,5,80.0
Fight'N Rage,advantage,Characters,3,100.0
Fight'N Rage,advantage,Level Design,3,100.0
Fight'N Rage,advantage,Difficulty,4,100.0
Fight'N Rage,advantage,Replayability,6,83.33
Fight'N Rage,advantage,Gameplay,10,70.0
Fight'N Rage,advantage,Music & Sound,6,66.67
Fights in Tight Spaces,advantage,Gameplay,8,100.0
Fights in Tight Spaces,advantage,Graphics,3,100.0
Fights in Tight Spaces,advantage,Difficulty,5,100.0
Filament,advantage,Difficulty,8,62.5
Final Fantasy II Pixel Remaster,advantage,Graphics,4,75.0
Final Fantasy II Pixel Remaster,advantage,Difficulty,4,75.0
Final Fantasy II Pixel Remaster,advantage,Replayability,7,71.43
Final Fantasy II Pixel Remaster,advantage,Music & Sound,3,66.67
Final Fantasy II Pixel Remaster,advantage,Gameplay,5,60.0
Final Fantasy III Pixel Remaster,advantage,Replayability,6,83.33
Final Fantasy III Pixel Remaster,advantage,Gameplay,4,75.0
Final Fantasy III Pixel Remaster,advantage,Graphics,4,75.0
Final Fantasy III Pixel Remaster,advantage,Music & Sound,4,75.0
Final Fantasy III Pixel Remaster,advantage,Difficulty,3,66.67
Final Fantasy IV Pixel Remaster,advantage,Gameplay,6,100.0
Final Fantasy IV Pixel Remaster,advantage,Story,5,100.0
Final Fantasy IV Pixel Remaster,advantage,Graphics,4,100.0
Final Fantasy IV Pixel Remaster,advantage,Music & Sound,5,100.0
Final Fantasy IV Pixel Remaster,advantage,Difficulty,4,100.0
Final Fantasy IV Pixel Remaster,advantage,Replayability,6,100.0
Final Fantasy IX,advantage,Gameplay,3,100.0
Final Fantasy IX,advantage,Characters,5,100.0
Final Fantasy IX,advantage,Story,7,85.71
Final Fantasy IX,advantage,Difficulty,3,66.67
Final Fantasy IX (Steam),advantage,Story,3,100.0
Final Fantasy Pixel Remaster,advantage,Gameplay,9,100.0
Final Fantasy Pixel Remaster,advantage,Story,4,100.0
Final Fantasy Pixel Remaster,advantage,Level Design,3,100.0
Final Fantasy Pixel Remaster,advantage,Replayability,9,77.78
Final Fantasy Pixel Remaster,advantage,Music & Sound,11,72.73
Final Fantasy Pixel Remaster,advantage,Graphics,7,71.43
Final Fantasy Tactics - The Ivalice Chronicles,advantage,Replayability,13,100.0
Final Fantasy Tactics - The Ivalice Chronicles,advantage,Difficulty,12,100.0
Final Fantasy Tactics - The Ivalice Chronicles,advantage,Level Design,4,100.0
Final Fantasy Tactics - The Ivalice Chronicles,advantage,Story,40,95.0
Final Fantasy Tactics - The Ivalice Chronicles,advantage,Graphics,20,95.0
Final Fantasy Tactics - The Ivalice Chronicles,advantage,Gameplay,24,91.67
Final Fantasy Tactics - The Ivalice Chronicles,advantage,Characters,9,88.89
Final Fantasy V Pixel Remaster,advantage,Graphics,5,100.0
Final Fantasy V Pixel Remaster,advantage,Replayability,6,100.0
Final Fantasy V Pixel Remaster,advantage,Music & Sound,6,100.0
Final Fantasy V Pixel Remaster,advantage,Gameplay,6,66.67
Final Fantasy V Pixel Remaster,advantage,Story,5,60.0
Final Fantasy VI Pixel Remaster,advantage,Gameplay,5,100.0
Final Fantasy VI Pixel Remaster,advantage,Story,3,100.0
Final Fantasy VI Pixel Remaster,advantage,Graphics,5,100.0
Final Fantasy VI Pixel Remaster,advantage,Music & Sound,5,100.0
Final Fantasy VI Pixel Remaster,advantage,Difficulty,3,100.0
Final Fantasy VI Pixel Remaster,advantage,Replayability,4,100.0
Final Fantasy VII,advantage,Story,3,100.0
Final Fantasy VII,advantage,Characters,3,66.67
Final Fantasy VII,advantage,Music & Sound,3,66.67
Final Fantasy VII Rebirth,advantage,Level Design,8,100.0
Final Fantasy VII Rebirth,advantage,Performance,29,96.55
Final Fantasy VII Rebirth,advantage,Replayability,32,93.75
Final Fantasy VII Rebirth,advantage,Graphics,25,92.0
Final Fantasy VII Rebirth,advantage,Gameplay,66,90.91
Final Fantasy VII Rebirth,advantage,Story,84,90.48
Final Fantasy VII Rebirth,advantage,Characters,36,88.89
Final Fantasy VII Rebirth,advantage,Music & Sound,11,81.82
Final Fantasy VII Rebirth,advantage,Difficulty,17,76.47
Final Fantasy VII Remake,advantage,Replayability,4,100.0
Final Fantasy VII Remake,advantage,Characters,31,93.55
Final Fantasy VII Remake,advantage,Gameplay,37,91.89
Final Fantasy VII Remake,advantage,Graphics,17,88.24
Final Fantasy VII Remake,advantage,Level Design,7,85.71
Final Fantasy VII Remake,advantage,Story,52,82.69
Final Fantasy VII Remake,advantage,Difficulty,12,75.0
Final Fantasy VII Remake,advantage,Music & Sound,11,72.73
Final Fantasy VII Remake,advantage,Performance,3,66.67
Final Fantasy VII Remake Intergrade,advantage,Music & Sound,8,100.0
Final Fantasy VII Remake Intergrade,advantage,Graphics,28,96.43
Final Fantasy VII Remake Intergrade,advantage,Gameplay,37,91.89
Final Fantasy VII Remake Intergrade,advantage,Characters,32,90.62
Final Fantasy VII Remake Intergrade,advantage,Story,46,89.13
Final Fantasy VII Remake Intergrade,advantage,Performance,38,86.84
Final Fantasy VII Remake Intergrade,advantage,Replayability,24,83.33
Final Fantasy VII Remake Intergrade,advantage,Difficulty,10,70.0
Final Fantasy VIII Remastered,advantage,Replayability,3,100.0
Final Fantasy VIII Remastered,advantage,Music & Sound,3,100.0
Final Fantasy VIII Remastered,advantage,Story,15,80.0
Final Fantasy VIII Remastered,advantage,Characters,12,75.0
Final Fantasy VIII Remastered,advantage,Gameplay,14,71.43
Final Fantasy X / X-2 HD Remaster,advantage,Difficulty,9,88.89
Final Fantasy X / X-2 HD Remaster,advantage,Graphics,9,88.89
Final Fantasy X / X-2 HD Remaster,advantage,Replayability,9,88.89
Final Fantasy X / X-2 HD Remaster,advantage,Music & Sound,5,80.0
Final Fantasy X / X-2 HD Remaster,advantage,Story,6,66.67
Final Fantasy X / X-2 HD Remaster,advantage,Gameplay,6,66.67
Final Fantasy XII: The Zodiac Age,advantage,Graphics,15,93.33
Final Fantasy XII: The Zodiac Age,advantage,Music & Sound,8,87.5
Final Fantasy XII: The Zodiac Age,advantage,Gameplay,32,84.38
Final Fantasy XII: The Zodiac Age,advantage,Story,18,83.33
Final Fantasy XII: The Zodiac Age,advantage,Characters,5,80.0
Final Fantasy XIV Online: A Realm Reborn,advantage,Story,3,100.0
Final Fantasy XIV Online: A Realm Reborn,advantage,Graphics,5,100.0
Final Fantasy XIV Online: A Realm Reborn,advantage,Replayability,6,100.0
Final Fantasy XIV: Dawntrail,advantage,Characters,7,100.0
Final Fantasy XIV: Dawntrail,advantage,Difficulty,3,100.0
Final Fantasy XIV: Dawntrail,advantage,Music & Sound,5,100.0
Final Fantasy XIV: Dawntrail,advantage,Story,29,86.21
Final Fantasy XIV: Dawntrail,advantage,Replayability,7,71.43
Final Fantasy XIV: Endwalker,advantage,Gameplay,3,100.0
Final Fantasy XIV: Endwalker,advantage,Characters,3,100.0
Final Fantasy XIV: Endwalker,advantage,Difficulty,4,100.0
Final Fantasy XIV: Endwalker,advantage,Story,29,89.66
Final Fantasy XIV: Endwalker,advantage,Replayability,4,75.0
Final Fantasy XIV: Heavensward,advantage,Replayability,8,100.0
Final Fantasy XIV: Heavensward,advantage,Level Design,3,100.0
Final Fantasy XIV: Heavensward,advantage,Story,8,87.5
Final Fantasy XIV: Heavensward,advantage,Gameplay,3,66.67
Final Fantasy XIV: Shadowbringers,advantage,Gameplay,8,100.0
Final Fantasy XIV: Shadowbringers,advantage,Story,25,100.0
Final Fantasy XIV: Shadowbringers,advantage,Characters,3,100.0
Final Fantasy XIV: Shadowbringers,advantage,Level Design,5,100.0
Final Fantasy XIV: Shadowbringers,advantage,Music & Sound,8,100.0
Final Fantasy XIV: Shadowbringers,advantage,Replayability,8,100.0
Final Fantasy XIV: Stormblood,advantage,Gameplay,6,100.0
Final Fantasy XIV: Stormblood,advantage,Story,13,100.0
Final Fantasy XIV: Stormblood,advantage,Replayability,5,100.0
Final Fantasy XIV: Stormblood,advantage,Characters,6,66.67
Final Fantasy XV,advantage,Replayability,5,80.0
Final Fantasy XV,advantage,Characters,28,71.43
Final Fantasy XV,advantage,Gameplay,43,67.44
Final Fantasy XV,advantage,Graphics,6,66.67
Final Fantasy XV,advantage,Difficulty,9,66.67
Final Fantasy XV,advantage,Story,41,63.41
Final Fantasy XV: Windows Edition,advantage,Story,4,100.0
Final Fantasy XV: Windows Edition,advantage,Replayability,3,100.0
Final Fantasy XVI,advantage,Music & Sound,20,100.0
Final Fantasy XVI,advantage,Graphics,27,88.89
Final Fantasy XVI,advantage,Story,108,85.19
Final Fantasy XVI,advantage,Characters,44,84.09
Final Fantasy XVI,advantage,Level Design,12,83.33
Final Fantasy XVI,advantage,Gameplay,95,82.11
Final Fantasy XVI,advantage,Performance,9,77.78
Final Fantasy XVI,advantage,Replayability,4,75.0
Final Fantasy XVI,advantage,Difficulty,19,73.68
Finding Paradise,advantage,Music & Sound,3,100.0
Finding Paradise,advantage,Story,11,90.91
Fire Emblem Echoes: Shadows of Valentia,advantage,Gameplay,24,79.17
Fire Emblem Echoes: Shadows of Valentia,advantage,Difficulty,7,71.43
Fire Emblem Echoes: Shadows of Valentia,advantage,Story,16,68.75
Fire Emblem Echoes: Shadows of Valentia,advantage,Level Design,3,66.67
Fire Emblem Echoes: Shadows of Valentia,advantage,Replayability,3,66.67
Fire Emblem Echoes: Shadows of Valentia,advantage,Characters,8,62.5
Fire Emblem Echoes: Shadows of Valentia,disadvantage,Level Design,3,33.33
Fire Emblem Engage,advantage,Level Design,6,83.33
Fire Emblem Engage,advantage,Music & Sound,5,80.0
Fire Emblem Engage,advantage,Gameplay,75,70.67
Fire Emblem Engage,advantage,Performance,3,66.67
Fire Emblem Engage,advantage,Difficulty,12,66.67
Fire Emblem Engage,advantage,Story,52,65.38
Fire Emblem Engage,advantage,Replayability,5,60.0
Fire Emblem Fates: Birthright,advantage,Characters,8,87.5
Fire Emblem Fates: Birthright,advantage,Replayability,7,85.71
Fire Emblem Fates: Birthright,advantage,Gameplay,17,76.47
Fire Emblem Fates: Birthright,advantage,Story,21,71.43
Fire Emblem Fates: Birthright,disadvantage,Difficulty,3,33.33
Fire Emblem Fates: Conquest,advantage,Replayability,6,100.0
Fire Emblem Fates: Conquest,advantage,Difficulty,10,100.0
Fire Emblem Fates: Conquest,advantage,Characters,8,87.5
Fire Emblem Fates: Conquest,advantage,Story,20,85.0
Fire Emblem Fates: Conquest,advantage,Gameplay,18,77.78
Fire Emblem Fates: Revelation,advantage,Gameplay,6,100.0
Fire Emblem Fates: Revelation,advantage,Story,8,75.0
Fire Emblem Fates: Revelation,advantage,Characters,4,75.0
Fire Emblem Warriors: Three Hopes,advantage,Level Design,5,100.0
Fire Emblem Warriors: Three Hopes,advantage,Characters,29,89.66
Fire Emblem Warriors: Three Hopes,advantage,Difficulty,7,85.71
Fire Emblem Warriors: Three Hopes,advantage,Replayability,7,85.71
Fire Emblem Warriors: Three Hopes,advantage,Story,36,80.56
Fire Emblem Warriors: Three Hopes,advantage,Gameplay,39,74.36
Fire Emblem: Three Houses,advantage,Graphics,5,100.0
Fire Emblem: Three Houses,advantage,Music & Sound,4,100.0
Fire Emblem: Three Houses,advantage,Level Design,5,100.0
Fire Emblem: Three Houses,advantage,Story,37,94.59
Fire Emblem: Three Houses,advantage,Difficulty,11,90.91
Fire Emblem: Three Houses,advantage,Characters,32,90.62
Fire Emblem: Three Houses,advantage,Replayability,8,87.5
Fire Emblem: Three Houses,advantage,Gameplay,38,86.84
Fire Emblem: Three Houses,advantage,Performance,5,60.0
Fire Pro Wrestling World,advantage,Gameplay,10,80.0
Fire Pro Wrestling World,advantage,Characters,3,66.67
Firewatch,advantage,Graphics,7,100.0
Firewatch,advantage,Difficulty,6,100.0
Firewatch,advantage,Level Design,4,100.0
Firewatch,advantage,Gameplay,12,83.33
Firewatch,advantage,Replayability,5,80.0
Firewatch,advantage,Story,59,79.66
Firewatch,advantage,Characters,25,64.0
Five Nights at Freddy's: Into the Pit,advantage,Graphics,3,66.67
Five Nights at Freddy's: Into the Pit,advantage,Gameplay,11,63.64
Five Nights at Freddy's: Into the Pit,advantage,Story,10,60.0
Floppy Knights,advantage,Characters,3,100.0
Florence,advantage,Gameplay,3,100.0
Florence,advantage,Story,10,90.0
Football Manager 2019,advantage,Difficulty,3,100.0
Football Manager 2019,advantage,Performance,3,66.67
Football Manager 2021,advantage,Difficulty,4,100.0
Football Manager 2021,advantage,Performance,3,100.0
Football Manager 2022,advantage,Gameplay,3,100.0
Football Manager 2022,advantage,Graphics,3,100.0
Football Manager 2024,advantage,Level Design,3,100.0
Football Manager 2024,advantage,Gameplay,6,83.33
Football Manager 2024,disadvantage,Difficulty,3,33.33
ForeVR Bowl,advantage,Difficulty,3,66.67
Fortnite: Battle Royale,advantage,Gameplay,3,100.0
Forza Horizon 2,advantage,Music & Sound,3,100.0
Forza Horizon 2,advantage,Level Design,6,100.0
Forza Horizon 2,advantage,Difficulty,4,100.0
Forza Horizon 2,advantage,Replayability,5,100.0
Forza Horizon 2,advantage,Graphics,7,85.71
Forza Horizon 2,advantage,Gameplay,6,83.33
Forza Horizon 2: Storm Island,advantage,Replayability,5,80.0
Forza Horizon 3,advantage,Music & Sound,5,100.0
Forza Horizon 3,advantage,Replayability,7,100.0
Forza Horizon 3,advantage,Graphics,11,90.91
Forza Horizon 3,advantage,Gameplay,10,90.0
Forza Horizon 3,advantage,Level Design,9,88.89
Forza Horizon 3,advantage,Difficulty,7,85.71
Forza Horizon 3,advantage,Performance,6,83.33
Forza Horizon 3 - Blizzard Mountain,advantage,Level Design,3,100.0
Forza Horizon 3 - Hot Wheels Expansion,advantage,Replayability,3,100.0
Forza Horizon 4,advantage,Gameplay,16,100.0
Forza Horizon 4,advantage,Graphics,16,100.0
Forza Horizon 4,advantage,Level Design,8,100.0
Forza Horizon 4,advantage,Music & Sound,5,100.0
Forza Horizon 4,advantage,Difficulty,7,100.0
Forza Horizon 4,advantage,Performance,4,100.0
Forza Horizon 4,advantage,Replayability,16,100.0
Forza Horizon 5,advantage,Gameplay,23,100.0
Forza Horizon 5,advantage,Story,8,100.0
Forza Horizon 5,advantage,Graphics,21,100.0
Forza Horizon 5,advantage,Music & Sound,6,100.0
Forza Horizon 5,advantage,Replayability,23,100.0
Forza Horizon 5,advantage,Difficulty,10,100.0
Forza Horizon 5,advantage,Level Design,18,94.44
Forza Horizon 5,advantage,Performance,15,93.33
Forza Horizon 5: Hot Wheels,advantage,Gameplay,3,66.67
Forza Horizon 5: Hot Wheels,advantage,Level Design,3,66.67
Forza Horizon 5: Hot Wheels,advantage,Replayability,6,66.67
Forza Horizon 6,advantage,Graphics,10,100.0
Forza Horizon 6,advantage,Level Design,16,100.0
Forza Horizon 6,advantage,Music & Sound,12,100.0
Forza Horizon 6,advantage,Performance,9,100.0
Forza Horizon 6,advantage,Difficulty,11,100.0
Forza Horizon 6,advantage,Replayability,18,100.0
Forza Horizon 6,advantage,Gameplay,18,88.89
Forza Motorsport,advantage,Music & Sound,4,100.0
Forza Motorsport,advantage,Graphics,22,95.45
Forza Motorsport,advantage,Gameplay,23,91.3
Forza Motorsport,advantage,Level Design,7,85.71
Forza Motorsport,advantage,Performance,12,83.33
Forza Motorsport,advantage,Difficulty,9,66.67
Forza Motorsport,advantage,Replayability,17,64.71
Forza Motorsport 6,advantage,Gameplay,5,100.0
Forza Motorsport 6,advantage,Difficulty,5,100.0
Forza Motorsport 6,advantage,Music & Sound,4,100.0
Forza Motorsport 6,advantage,Replayability,13,100.0
Forza Motorsport 6,advantage,Graphics,14,92.86
Forza Motorsport 6,advantage,Level Design,5,80.0
Forza Motorsport 6,advantage,Performance,4,75.0
Forza Motorsport 7,advantage,Graphics,16,100.0
Forza Motorsport 7,advantage,Level Design,4,100.0
Forza Motorsport 7,advantage,Difficulty,5,100.0
Forza Motorsport 7,advantage,Replayability,10,90.0
Forza Motorsport 7,advantage,Gameplay,18,88.89
Forza Motorsport 7,advantage,Performance,13,69.23
Freedom Planet,advantage,Graphics,3,100.0
Freedom Planet,advantage,Difficulty,5,80.0
Freedom Planet,advantage,Replayability,8,75.0
Freedom Planet,advantage,Level Design,7,71.43
Freedom Planet,advantage,Characters,10,70.0
Freedom Planet,advantage,Gameplay,10,60.0
Freedom Planet 2,advantage,Difficulty,4,100.0
Freedom Planet 2,advantage,Replayability,3,100.0
Freedom Planet 2,advantage,Characters,5,80.0
Freedom Planet 2,advantage,Graphics,4,75.0
Freedom Planet 2,advantage,Level Design,7,71.43
Freedom Planet 2,advantage,Gameplay,13,69.23
Freedom Planet 2,advantage,Music & Sound,3,66.67
Freedom Planet 2,advantage,Story,8,62.5
Fresh Tracks,advantage,Story,3,100.0
Fresh Tracks,advantage,Replayability,3,100.0
Fresh Tracks,advantage,Gameplay,5,80.0
Fresh Tracks,advantage,Music & Sound,10,70.0
Fresh Tracks,advantage,Difficulty,3,66.67
Freshly Frosted,advantage,Gameplay,4,100.0
Freshly Frosted,advantage,Difficulty,7,100.0
Fretless - The Wrath of Riffson,advantage,Gameplay,8,75.0
Fretless - The Wrath of Riffson,advantage,Music & Sound,7,71.43
Fretless - The Wrath of Riffson,advantage,Story,3,66.67
Fretless - The Wrath of Riffson,advantage,Difficulty,3,66.67
Frostpunk,advantage,Story,7,100.0
Frostpunk,advantage,Replayability,7,100.0
Frostpunk,advantage,Performance,3,100.0
Frostpunk,advantage,Difficulty,28,85.71
Frostpunk,advantage,Gameplay,18,83.33
